#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
String_FR_Culture_georgian_PlFem;_;géorgiennes;;;;;;;;;;;;x
String_FR_Culture_georgian_PlMasc;_;géorgiens;;;;;;;;;;;;x
String_FR_Culture_german_Fem;_;allemande;;;;;;;;;;;;x
String_FR_Culture_german_Masc;_;allemand;;;;;;;;;;;;x
String_FR_Culture_german_PlFem;_;allemandes;;;;;;;;;;;;x
String_FR_Culture_german_PlMasc;_;allemands;;;;;;;;;;;;x
String_FR_Culture_greek_Fem;_;grecque;;;;;;;;;;;;x
String_FR_Culture_greek_Masc;_;grec;;;;;;;;;;;;x
String_FR_Culture_greek_PlFem;_;grecques;;;;;;;;;;;;x
String_FR_Culture_greek_PlMasc;_;grecs;;;;;;;;;;;;x
String_FR_Culture_gujurati_Fem;_;gujarati;;;;;;;;;;;;x
String_FR_Culture_gujurati_Masc;_;gujarati;;;;;;;;;;;;x
String_FR_Culture_gujurati_PlFem;_;gujaratis;;;;;;;;;;;;x
String_FR_Culture_gujurati_PlMasc;_;gujaratis;;;;;;;;;;;;x
String_FR_Culture_han_Fem;_;han;;;;;;;;;;;;x
String_FR_Culture_han_Masc;_;han;;;;;;;;;;;;x
String_FR_Culture_han_PlFem;_;hans;;;;;;;;;;;;x
String_FR_Culture_han_PlMasc;_;hans;;;;;;;;;;;;x
String_FR_Culture_hindustani_Fem;_;hindoustanaise;;;;;;;;;;;;x
String_FR_Culture_hindustani_Masc;_;hindoustanais;;;;;;;;;;;;x
String_FR_Culture_hindustani_PlFem;_;hindoustanaises;;;;;;;;;;;;x
String_FR_Culture_hindustani_PlMasc;_;hindoustanais;;;;;;;;;;;;x
String_FR_Culture_horse_Fem;_;chevaline;;;;;;;;;;;;x
String_FR_Culture_horse_Masc;_;chevalin;;;;;;;;;;;;x
String_FR_Culture_horse_PlFem;_;chevalines;;;;;;;;;;;;x
String_FR_Culture_horse_PlMasc;_;chevalins;;;;;;;;;;;;x
String_FR_Culture_hungarian_Fem;_;hongroise;;;;;;;;;;;;x
String_FR_Culture_hungarian_Masc;_;hongrois;;;;;;;;;;;;x
String_FR_Culture_hungarian_PlFem;_;hongroises;;;;;;;;;;;;x
String_FR_Culture_hungarian_PlMasc;_;hongrois;;;;;;;;;;;;x
String_FR_Culture_ilmenian_Fem;_;ilmenienne;;;;;;;;;;;;x
String_FR_Culture_ilmenian_Masc;_;ilmenien;;;;;;;;;;;;x
String_FR_Culture_ilmenian_PlFem;_;ilmeniennes;;;;;;;;;;;;x
String_FR_Culture_ilmenian_PlMasc;_;ilmeniens;;;;;;;;;;;;x
String_FR_Culture_irish_Fem;_;irlandaise;;;;;;;;;;;;x
String_FR_Culture_irish_Masc;_;irlandais;;;;;;;;;;;;x
String_FR_Culture_irish_PlFem;_;irlandaises;;;;;;;;;;;;x
String_FR_Culture_irish_PlMasc;_;irlandais;;;;;;;;;;;;x
String_FR_Culture_italian_Fem;_;italienne;;;;;;;;;;;;x
String_FR_Culture_italian_Masc;_;italien;;;;;;;;;;;;x
String_FR_Culture_italian_PlFem;_;italiennes;;;;;;;;;;;;x
String_FR_Culture_italian_PlMasc;_;italiens;;;;;;;;;;;;x
String_FR_Culture_jurchen_Fem;_;jürchen;;;;;;;;;;;;x
String_FR_Culture_jurchen_Masc;_;jürchen;;;;;;;;;;;;x
String_FR_Culture_jurchen_PlFem;_;jürchens;;;;;;;;;;;;x
String_FR_Culture_jurchen_PlMasc;_;jürchens;;;;;;;;;;;;x
String_FR_Culture_kannada_Fem;_;kannada;;;;;;;;;;;;x
String_FR_Culture_kannada_Masc;_;kannada;;;;;;;;;;;;x
String_FR_Culture_kannada_PlFem;_;kannadas;;;;;;;;;;;;x
String_FR_Culture_kannada_PlMasc;_;kannadas;;;;;;;;;;;;x
String_FR_Culture_karluk_Fem;_;karlouke;;;;;;;;;;;;x
String_FR_Culture_karluk_Masc;_;karlouk;;;;;;;;;;;;x
String_FR_Culture_karluk_PlFem;_;karloukes;;;;;;;;;;;;x
String_FR_Culture_karluk_PlMasc;_;karlouks;;;;;;;;;;;;x
String_FR_Culture_khanty_Fem;_;khante;;;;;;;;;;;;x
String_FR_Culture_khanty_Masc;_;khante;;;;;;;;;;;;x
String_FR_Culture_khanty_PlFem;_;khantes;;;;;;;;;;;;x
String_FR_Culture_khanty_PlMasc;_;khantes;;;;;;;;;;;;x
String_FR_Culture_khazar_Fem;_;khazare;;;;;;;;;;;;x
String_FR_Culture_khazar_Masc;_;khazar;;;;;;;;;;;;x
String_FR_Culture_khazar_PlFem;_;khazares;;;;;;;;;;;;x
String_FR_Culture_khazar_PlMasc;_;khazars;;;;;;;;;;;;x
String_FR_Culture_khitan_Fem;_;khitane;;;;;;;;;;;;x
String_FR_Culture_khitan_Masc;_;khitan;;;;;;;;;;;;x
String_FR_Culture_khitan_PlFem;_;khitanes;;;;;;;;;;;;x
String_FR_Culture_khitan_PlMasc;_;khitans;;;;;;;;;;;;x
String_FR_Culture_kirghiz_Fem;_;kirghize;;;;;;;;;;;;x
String_FR_Culture_kirghiz_Masc;_;kirghize;;;;;;;;;;;;x
String_FR_Culture_kirghiz_PlFem;_;kirghizes;;;;;;;;;;;;x
String_FR_Culture_kirghiz_PlMasc;_;kirghizes;;;;;;;;;;;;x
String_FR_Culture_komi_Fem;_;komie;;;;;;;;;;;;x
String_FR_Culture_komi_Masc;_;komi;;;;;;;;;;;;x
String_FR_Culture_komi_PlFem;_;komies;;;;;;;;;;;;x
String_FR_Culture_komi_PlMasc;_;komis;;;;;;;;;;;;x
String_FR_Culture_kurdish_Fem;_;kurde;;;;;;;;;;;;x
String_FR_Culture_kurdish_Masc;_;kurde;;;;;;;;;;;;x
String_FR_Culture_kurdish_PlFem;_;kurdes;;;;;;;;;;;;x
String_FR_Culture_kurdish_PlMasc;_;kurdes;;;;;;;;;;;;x
String_FR_Culture_lappish_Fem;_;same;;;;;;;;;;;;x
String_FR_Culture_lappish_Masc;_;same;;;;;;;;;;;;x
String_FR_Culture_lappish_PlFem;_;sames;;;;;;;;;;;;x
String_FR_Culture_lappish_PlMasc;_;sames;;;;;;;;;;;;x
String_FR_Culture_lettigallish_Fem;_;latgaline;;;;;;;;;;;;x
String_FR_Culture_lettigallish_Masc;_;latgalin;;;;;;;;;;;;x
String_FR_Culture_lettigallish_PlFem;_;latgalines;;;;;;;;;;;;x
String_FR_Culture_lettigallish_PlMasc;_;latgalins;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_Fem;_;levantine;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_Masc;_;levantin;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_PlFem;_;levantines;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_PlMasc;_;levantins;;;;;;;;;;;;x
String_FR_Culture_lithuanian_Fem;_;lituanienne;;;;;;;;;;;;x
String_FR_Culture_lithuanian_Masc;_;lituanien;;;;;;;;;;;;x
String_FR_Culture_lithuanian_PlFem;_;lituaniennes;;;;;;;;;;;;x
String_FR_Culture_lithuanian_PlMasc;_;lituaniens;;;;;;;;;;;;x
String_FR_Culture_lombard_Fem;_;lombarde;;;;;;;;;;;;x
String_FR_Culture_lombard_Masc;_;lombard;;;;;;;;;;;;x
String_FR_Culture_lombard_PlFem;_;lombardes;;;;;;;;;;;;x
String_FR_Culture_lombard_PlMasc;_;lombards;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_Fem;_;berbère;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_Masc;_;berbère;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_PlFem;_;berbères;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_PlMasc;_;berbères;;;;;;;;;;;;x
String_FR_Culture_manden_Fem;_;mandée;;;;;;;;;;;;x
String_FR_Culture_manden_Masc;_;mandé;;;;;;;;;;;;x
String_FR_Culture_manden_PlFem;_;mandées;;;;;;;;;;;;x
String_FR_Culture_manden_PlMasc;_;mandés;;;;;;;;;;;;x
String_FR_Culture_marathi_Fem;_;marathi;;;;;;;;;;;;x
String_FR_Culture_marathi_Masc;_;marathi;;;;;;;;;;;;x
String_FR_Culture_marathi_PlFem;_;marathis;;;;;;;;;;;;x
String_FR_Culture_marathi_PlMasc;_;marathis;;;;;;;;;;;;x
String_FR_Culture_mongol_Fem;_;mongole;;;;;;;;;;;;x
String_FR_Culture_mongol_Masc;_;mongol;;;;;;;;;;;;x
String_FR_Culture_mongol_PlFem;_;mongoles;;;;;;;;;;;;x
String_FR_Culture_mongol_PlMasc;_;mongols;;;;;;;;;;;;x
String_FR_Culture_mordvin_Fem;_;mordvine;;;;;;;;;;;;x
String_FR_Culture_mordvin_Masc;_;mordvin;;;;;;;;;;;;x
String_FR_Culture_mordvin_PlFem;_;mordvines;;;;;;;;;;;;x
String_FR_Culture_mordvin_PlMasc;_;mordvins;;;;;;;;;;;;x
String_FR_Culture_nahuatl_Fem;_;nahua;;;;;;;;;;;;x
String_FR_Culture_nahuatl_Masc;_;nahua;;;;;;;;;;;;x
String_FR_Culture_nahuatl_PlFem;_;nahuas;;;;;;;;;;;;x
String_FR_Culture_nahuatl_PlMasc;_;nahuas;;;;;;;;;;;;x
String_FR_Culture_nepali_Fem;_;népalaise;;;;;;;;;;;;x
String_FR_Culture_nepali_Masc;_;népalais;;;;;;;;;;;;x
String_FR_Culture_nepali_PlFem;_;népalaises;;;;;;;;;;;;x
String_FR_Culture_nepali_PlMasc;_;népalais;;;;;;;;;;;;x
String_FR_Culture_norman_Fem;_;normande;;;;;;;;;;;;x
String_FR_Culture_norman_Masc;_;normand;;;;;;;;;;;;x
String_FR_Culture_norman_PlFem;_;normandes;;;;;;;;;;;;x
String_FR_Culture_norman_PlMasc;_;normands;;;;;;;;;;;;x
String_FR_Culture_norse_Fem;_;nordique;;;;;;;;;;;;x
String_FR_Culture_norse_Masc;_;nordique;;;;;;;;;;;;x
String_FR_Culture_norse_PlFem;_;nordiques;;;;;;;;;;;;x
String_FR_Culture_norse_PlMasc;_;nordiques;;;;;;;;;;;;x
String_FR_Culture_norwegian_Fem;_;norvégienne;;;;;;;;;;;;x
String_FR_Culture_norwegian_Masc;_;norvégien;;;;;;;;;;;;x
String_FR_Culture_norwegian_PlFem;_;norvégiennes;;;;;;;;;;;;x
String_FR_Culture_norwegian_PlMasc;_;norvégiens;;;;;;;;;;;;x
String_FR_Culture_nubian_Fem;_;nubienne;;;;;;;;;;;;x
String_FR_Culture_nubian_Masc;_;nubien;;;;;;;;;;;;x
String_FR_Culture_nubian_PlFem;_;nubiennes;;;;;;;;;;;;x
String_FR_Culture_nubian_PlMasc;_;nubiens;;;;;;;;;;;;x
String_FR_Culture_occitan_Fem;_;occitane;;;;;;;;;;;;x
String_FR_Culture_occitan_Masc;_;occitan;;;;;;;;;;;;x
String_FR_Culture_occitan_PlFem;_;occitanes;;;;;;;;;;;;x
String_FR_Culture_occitan_PlMasc;_;occitans;;;;;;;;;;;;x
String_FR_Culture_old_frankish_Fem;_;franque;;;;;;;;;;;;x
String_FR_Culture_old_frankish_Masc;_;franc;;;;;;;;;;;;x
String_FR_Culture_old_frankish_PlFem;_;franques;;;;;;;;;;;;x
String_FR_Culture_old_frankish_PlMasc;_;francs;;;;;;;;;;;;x
String_FR_Culture_old_saxon_Fem;_;saxonne;;;;;;;;;;;;x
String_FR_Culture_old_saxon_Masc;_;saxon;;;;;;;;;;;;x
String_FR_Culture_old_saxon_PlFem;_;saxonnes;;;;;;;;;;;;x
String_FR_Culture_old_saxon_PlMasc;_;saxons;;;;;;;;;;;;x
String_FR_Culture_oriya_Fem;_;oriya;;;;;;;;;;;;x
String_FR_Culture_oriya_Masc;_;oriya;;;;;;;;;;;;x
String_FR_Culture_oriya_PlFem;_;oriyas;;;;;;;;;;;;x
String_FR_Culture_oriya_PlMasc;_;oriyas;;;;;;;;;;;;x
String_FR_Culture_panjabi_Fem;_;pendjabi;;;;;;;;;;;;x
String_FR_Culture_panjabi_Masc;_;pendjabi;;;;;;;;;;;;x
String_FR_Culture_panjabi_PlFem;_;pendjabis;;;;;;;;;;;;x
String_FR_Culture_panjabi_PlMasc;_;pendjabis;;;;;;;;;;;;x
String_FR_Culture_pecheneg_Fem;_;petchénègue;;;;;;;;;;;;x
String_FR_Culture_pecheneg_Masc;_;petchénègue;;;;;;;;;;;;x
String_FR_Culture_pecheneg_PlFem;_;petchénègues;;;;;;;;;;;;x
String_FR_Culture_pecheneg_PlMasc;_;petchénègues;;;;;;;;;;;;x
String_FR_Culture_persian_Fem;_;perse;;;;;;;;;;;;x
String_FR_Culture_persian_Masc;_;perse;;;;;;;;;;;;x
String_FR_Culture_persian_PlFem;_;perses;;;;;;;;;;;;x
String_FR_Culture_persian_PlMasc;_;perses;;;;;;;;;;;;x
String_FR_Culture_pictish_Fem;_;picte;;;;;;;;;;;;x
String_FR_Culture_pictish_Masc;_;picte;;;;;;;;;;;;x
String_FR_Culture_pictish_PlFem;_;pictes;;;;;;;;;;;;x
String_FR_Culture_pictish_PlMasc;_;pictes;;;;;;;;;;;;x
String_FR_Culture_polish_Fem;_;polonaise;;;;;;;;;;;;x
String_FR_Culture_polish_Masc;_;polonais;;;;;;;;;;;;x
String_FR_Culture_polish_PlFem;_;polonaises;;;;;;;;;;;;x
String_FR_Culture_polish_PlMasc;_;polonais;;;;;;;;;;;;x
String_FR_Culture_pommeranian_Fem;_;poméranienne;;;;;;;;;;;;x
String_FR_Culture_pommeranian_Masc;_;poméranien;;;;;;;;;;;;x
String_FR_Culture_pommeranian_PlFem;_;poméraniennes;;;;;;;;;;;;x
String_FR_Culture_pommeranian_PlMasc;_;poméraniens;;;;;;;;;;;;x
String_FR_Culture_portuguese_Fem;_;portugaise;;;;;;;;;;;;x
String_FR_Culture_portuguese_Masc;_;portugais;;;;;;;;;;;;x
String_FR_Culture_portuguese_PlFem;_;portugaises;;;;;;;;;;;;x
String_FR_Culture_portuguese_PlMasc;_;portugais;;;;;;;;;;;;x
String_FR_Culture_prussian_Fem;_;prussienne;;;;;;;;;;;;x
String_FR_Culture_prussian_Masc;_;prussien;;;;;;;;;;;;x
String_FR_Culture_prussian_PlFem;_;prussiennes;;;;;;;;;;;;x
String_FR_Culture_prussian_PlMasc;_;prussiens;;;;;;;;;;;;x
String_FR_Culture_rajput_Fem;_;rajput;;;;;;;;;;;;x
String_FR_Culture_rajput_Masc;_;rajput;;;;;;;;;;;;x
String_FR_Culture_rajput_PlFem;_;rajputs;;;;;;;;;;;;x
String_FR_Culture_rajput_PlMasc;_;rajputs;;;;;;;;;;;;x
String_FR_Culture_roman_Fem;_;romaine;;;;;;;;;;;;x
String_FR_Culture_roman_Masc;_;romain;;;;;;;;;;;;x
String_FR_Culture_roman_PlFem;_;romaines;;;;;;;;;;;;x
String_FR_Culture_roman_PlMasc;_;romains;;;;;;;;;;;;x
String_FR_Culture_romanian_Fem;_;valaque;;;;;;;;;;;;x
String_FR_Culture_romanian_Masc;_;valaque;;;;;;;;;;;;x
String_FR_Culture_romanian_PlFem;_;valaques;;;;;;;;;;;;x
String_FR_Culture_romanian_PlMasc;_;valaques;;;;;;;;;;;;x
String_FR_Culture_russian_Fem;_;russe;;;;;;;;;;;;x
String_FR_Culture_russian_Masc;_;russe;;;;;;;;;;;;x
String_FR_Culture_russian_PlFem;_;russes;;;;;;;;;;;;x
String_FR_Culture_russian_PlMasc;_;russes;;;;;;;;;;;;x
String_FR_Culture_saka_Fem;_;saka;;;;;;;;;;;;x
String_FR_Culture_saka_Masc;_;saka;;;;;;;;;;;;x
String_FR_Culture_saka_PlFem;_;sakas;;;;;;;;;;;;x
String_FR_Culture_saka_PlMasc;_;sakas;;;;;;;;;;;;x
String_FR_Culture_samoyed_Fem;_;nénètse;;;;;;;;;;;;x
String_FR_Culture_samoyed_Masc;_;nénètse;;;;;;;;;;;;x
String_FR_Culture_samoyed_PlFem;_;nénètses;;;;;;;;;;;;x
String_FR_Culture_samoyed_PlMasc;_;nénètses;;;;;;;;;;;;x
String_FR_Culture_saxon_Fem;_;anglo-saxonne;;;;;;;;;;;;x
String_FR_Culture_saxon_Masc;_;anglo-saxon;;;;;;;;;;;;x
String_FR_Culture_saxon_PlFem;_;anglo-saxonnes;;;;;;;;;;;;x
String_FR_Culture_saxon_PlMasc;_;anglo-saxons;;;;;;;;;;;;x
String_FR_Culture_scottish_Fem;_;écossaise;;;;;;;;;;;;x
String_FR_Culture_scottish_Masc;_;écossais;;;;;;;;;;;;x
String_FR_Culture_scottish_PlFem;_;écossaises;;;;;;;;;;;;x
String_FR_Culture_scottish_PlMasc;_;écossais;;;;;;;;;;;;x
String_FR_Culture_sephardi_Fem;_;séfarade;;;;;;;;;;;;x
String_FR_Culture_sephardi_Masc;_;séfarade;;;;;;;;;;;;x
String_FR_Culture_sephardi_PlFem;_;séfarades;;;;;;;;;;;;x
String_FR_Culture_sephardi_PlMasc;_;séfarades;;;;;;;;;;;;x
String_FR_Culture_serbian_Fem;_;serbe;;;;;;;;;;;;x
String_FR_Culture_serbian_Masc;_;serbe;;;;;;;;;;;;x
String_FR_Culture_serbian_PlFem;_;serbes;;;;;;;;;;;;x
String_FR_Culture_serbian_PlMasc;_;serbes;;;;;;;;;;;;x
String_FR_Culture_severian_Fem;_;sévériane;;;;;;;;;;;;x
String_FR_Culture_severian_Masc;_;sévériane;;;;;;;;;;;;x
String_FR_Culture_severian_PlFem;_;sévérianes;;;;;;;;;;;;x
String_FR_Culture_severian_PlMasc;_;sévérianes;;;;;;;;;;;;x
String_FR_Culture_sindhi_Fem;_;sindhi;;;;;;;;;;;;x
String_FR_Culture_sindhi_Masc;_;sindhi;;;;;;;;;;;;x
String_FR_Culture_sindhi_PlFem;_;sindhis;;;;;;;;;;;;x
String_FR_Culture_sindhi_PlMasc;_;sindhis;;;;;;;;;;;;x
String_FR_Culture_sinhala_Fem;_;sinhala;;;;;;;;;;;;x
String_FR_Culture_sinhala_Masc;_;sinhala;;;;;;;;;;;;x
String_FR_Culture_sinhala_PlFem;_;sinhalas;;;;;;;;;;;;x
String_FR_Culture_sinhala_PlMasc;_;sinhalas;;;;;;;;;;;;x
String_FR_Culture_sogdian_Fem;_;sogdienne;;;;;;;;;;;;x
String_FR_Culture_sogdian_Masc;_;sogdien;;;;;;;;;;;;x
String_FR_Culture_sogdian_PlFem;_;sogdiennes;;;;;;;;;;;;x
String_FR_Culture_sogdian_PlMasc;_;sogdiens;;;;;;;;;;;;x
String_FR_Culture_somali_Fem;_;somalienne;;;;;;;;;;;;x
String_FR_Culture_somali_Masc;_;somalien;;;;;;;;;;;;x
String_FR_Culture_somali_PlFem;_;somaliennes;;;;;;;;;;;;x
String_FR_Culture_somali_PlMasc;_;somaliens;;;;;;;;;;;;x
String_FR_Culture_suebi_Fem;_;suève;;;;;;;;;;;;x
String_FR_Culture_suebi_Masc;_;suève;;;;;;;;;;;;x
String_FR_Culture_suebi_PlFem;_;suèves;;;;;;;;;;;;x
String_FR_Culture_suebi_PlMasc;_;suèves;;;;;;;;;;;;x
String_FR_Culture_sumpa_Fem;_;sumpa;;;;;;;;;;;;x
String_FR_Culture_sumpa_Masc;_;sumpa;;;;;;;;;;;;x
String_FR_Culture_sumpa_PlFem;_;sumpas;;;;;;;;;;;;x
String_FR_Culture_sumpa_PlMasc;_;sumpas;;;;;;;;;;;;x
String_FR_Culture_swedish_Fem;_;suédoise;;;;;;;;;;;;x
String_FR_Culture_swedish_Masc;_;suédois;;;;;;;;;;;;x
String_FR_Culture_swedish_PlFem;_;suédoises;;;;;;;;;;;;x
String_FR_Culture_swedish_PlMasc;_;suédois;;;;;;;;;;;;x
String_FR_Culture_tamil_Fem;_;tamoule;;;;;;;;;;;;x
String_FR_Culture_tamil_Masc;_;tamoul;;;;;;;;;;;;x
String_FR_Culture_tamil_PlFem;_;tamoules;;;;;;;;;;;;x
String_FR_Culture_tamil_PlMasc;_;tamouls;;;;;;;;;;;;x
String_FR_Culture_tangut_Fem;_;tangoute;;;;;;;;;;;;x
String_FR_Culture_tangut_Masc;_;tangout;;;;;;;;;;;;x
String_FR_Culture_tangut_PlFem;_;tangoutes;;;;;;;;;;;;x
String_FR_Culture_tangut_PlMasc;_;tangouts;;;;;;;;;;;;x
String_FR_Culture_telugu_Fem;_;télougou;;;;;;;;;;;;x
String_FR_Culture_telugu_Masc;_;télougou;;;;;;;;;;;;x
String_FR_Culture_telugu_PlFem;_;télougous;;;;;;;;;;;;x
String_FR_Culture_telugu_PlMasc;_;télougous;;;;;;;;;;;;x
String_FR_Culture_tocharian_Fem;_;tokharienne;;;;;;;;;;;;x
String_FR_Culture_tocharian_Masc;_;tokharien;;;;;;;;;;;;x
String_FR_Culture_tocharian_PlFem;_;tokhariennes;;;;;;;;;;;;x
String_FR_Culture_tocharian_PlMasc;_;tokhariens;;;;;;;;;;;;x
String_FR_Culture_turkish_Fem;_;turque;;;;;;;;;;;;x
String_FR_Culture_turkish_Masc;_;turc;;;;;;;;;;;;x
String_FR_Culture_turkish_PlFem;_;turques;;;;;;;;;;;;x
String_FR_Culture_turkish_PlMasc;_;turcs;;;;;;;;;;;;x
String_FR_Culture_ugricbaltic_Fem;_;estonienne;;;;;;;;;;;;x
String_FR_Culture_ugricbaltic_Masc;_;estonien;;;;;;;;;;;;x
String_FR_Culture_ugricbaltic_PlFem;_;estoniennes;;;;;;;;;;;;x
String_FR_Culture_ugricbaltic_PlMasc;_;estoniens;;;;;;;;;;;;x
String_FR_Culture_uyghur_Fem;_;ouïghoure;;;;;;;;;;;;x
String_FR_Culture_uyghur_Masc;_;ouïghour;;;;;;;;;;;;x
String_FR_Culture_uyghur_PlFem;_;ouïghoures;;;;;;;;;;;;x
String_FR_Culture_uyghur_PlMasc;_;ouïghours;;;;;;;;;;;;x
String_FR_Culture_visigothic_Fem;_;wisigothe;;;;;;;;;;;;x
String_FR_Culture_visigothic_Masc;_;wisigothe;;;;;;;;;;;;x
String_FR_Culture_visigothic_PlFem;_;wisigothes;;;;;;;;;;;;x
String_FR_Culture_visigothic_PlMasc;_;wisigothes;;;;;;;;;;;;x
String_FR_Culture_volhynian_Fem;_;volhynienne;;;;;;;;;;;;x
String_FR_Culture_volhynian_Masc;_;volhynien;;;;;;;;;;;;x
String_FR_Culture_volhynian_PlFem;_;volhyniennes;;;;;;;;;;;;x
String_FR_Culture_volhynian_PlMasc;_;volhyniens;;;;;;;;;;;;x
String_FR_Culture_welsh_Fem;_;galloise;;;;;;;;;;;;x
String_FR_Culture_welsh_Masc;_;gallois;;;;;;;;;;;;x
String_FR_Culture_welsh_PlFem;_;galloises;;;;;;;;;;;;x
String_FR_Culture_welsh_PlMasc;_;gallois;;;;;;;;;;;;x
String_FR_Culture_zhangzhung_Fem;_;zhangzhung;;;;;;;;;;;;x
String_FR_Culture_zhangzhung_Masc;_;zhangzhung;;;;;;;;;;;;x
String_FR_Culture_zhangzhung_PlFem;_;zhangzhungs;;;;;;;;;;;;x
String_FR_Culture_zhangzhung_PlMasc;_;zhangzhungs;;;;;;;;;;;;x
# Strings Religions
String_FR_Religion_aztec_Fem;_;aztèque;;;;;;;;;;;;x
String_FR_Religion_aztec_Masc;_;aztèque;;;;;;;;;;;;x
String_FR_Religion_aztec_PlFem;_;aztèques;;;;;;;;;;;;x
String_FR_Religion_aztec_PlMasc;_;aztèques;;;;;;;;;;;;x
String_FR_Religion_aztec_reformed_Fem;_;aztèque;;;;;;;;;;;;x
String_FR_Religion_aztec_reformed_Masc;_;aztèque;;;;;;;;;;;;x
String_FR_Religion_aztec_reformed_PlFem;_;aztèques;;;;;;;;;;;;x
String_FR_Religion_aztec_reformed_PlMasc;_;aztèques;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_Fem;_;romuvienne;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_Masc;_;romuvien;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_PlFem;_;romuviennes;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_PlMasc;_;romuviens;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_reformed_Fem;_;romuvienne;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_reformed_Masc;_;romuvien;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_reformed_PlFem;_;romuviennes;;;;;;;;;;;;x
String_FR_Religion_baltic_pagan_reformed_PlMasc;_;romuviens;;;;;;;;;;;;x
String_FR_Religion_bogomilist_Fem;_;bogomile;;;;;;;;;;;;x
String_FR_Religion_bogomilist_Masc;_;bogomile;;;;;;;;;;;;x
String_FR_Religion_bogomilist_PlFem;_;bogomiles;;;;;;;;;;;;x
String_FR_Religion_bogomilist_PlMasc;_;bogomiles;;;;;;;;;;;;x
String_FR_Religion_bon_Fem;_;bön;;;;;;;;;;;;x
String_FR_Religion_bon_Masc;_;bön;;;;;;;;;;;;x
String_FR_Religion_bon_PlFem;_;bön;;;;;;;;;;;;x
String_FR_Religion_bon_PlMasc;_;bön;;;;;;;;;;;;x
String_FR_Religion_buddhist_Fem;_;bouddhiste;;;;;;;;;;;;x
String_FR_Religion_buddhist_Masc;_;bouddhiste;;;;;;;;;;;;x
String_FR_Religion_buddhist_PlFem;_;bouddhistes;;;;;;;;;;;;x
String_FR_Religion_buddhist_PlMasc;_;bouddhistes;;;;;;;;;;;;x
String_FR_Religion_cathar_Fem;_;cathare;;;;;;;;;;;;x
String_FR_Religion_cathar_Masc;_;cathare;;;;;;;;;;;;x
String_FR_Religion_cathar_PlFem;_;cathares;;;;;;;;;;;;x
String_FR_Religion_cathar_PlMasc;_;cathares;;;;;;;;;;;;x
String_FR_Religion_catholic_Fem;_;catholique;;;;;;;;;;;;x
String_FR_Religion_catholic_Masc;_;catholique;;;;;;;;;;;;x
String_FR_Religion_catholic_PlFem;_;catholiques;;;;;;;;;;;;x
String_FR_Religion_catholic_PlMasc;_;catholiques;;;;;;;;;;;;x
String_FR_Religion_druze_Fem;_;druze;;;;;;;;;;;;x
String_FR_Religion_druze_Masc;_;druze;;;;;;;;;;;;x
String_FR_Religion_druze_PlFem;_;druzes;;;;;;;;;;;;x
String_FR_Religion_druze_PlMasc;_;druzes;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_Fem;_;suomenusko;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_Masc;_;suomenusko;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_PlFem;_;suomenuskos;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_PlMasc;_;suomenuskos;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_reformed_Fem;_;suomenusko;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_reformed_Masc;_;suomenusko;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_reformed_PlFem;_;suomenuskos;;;;;;;;;;;;x
String_FR_Religion_finnish_pagan_reformed_PlMasc;_;suomenuskos;;;;;;;;;;;;x
String_FR_Religion_fraticelli_Fem;_;fraticelle;;;;;;;;;;;;x
String_FR_Religion_fraticelli_Masc;_;fraticelle;;;;;;;;;;;;x
String_FR_Religion_fraticelli_PlFem;_;fraticelles;;;;;;;;;;;;x
String_FR_Religion_fraticelli_PlMasc;_;fraticelles;;;;;;;;;;;;x
String_FR_Religion_hellenic_pagan_Fem;_;hellénique;;;;;;;;;;;;x
String_FR_Religion_hellenic_pagan_Masc;_;hellénique;;;;;;;;;;;;x
String_FR_Religion_hellenic_pagan_PlFem;_;helléniques;;;;;;;;;;;;x
String_FR_Religion_hellenic_pagan_PlMasc;_;helléniques;;;;;;;;;;;;x
String_FR_Religion_hindu_Fem;_;hindoue;;;;;;;;;;;;x
String_FR_Religion_hindu_Masc;_;hindou;;;;;;;;;;;;x
